,date,Elevation 1,Elevation 2,Elevation 3,EV1 SE,EV2 SE,EV3 SE,EV1 c0,EV1 c1,EV1 c2,EV1 c0 SE,EV1 c1 SE,EV1 c2 SE,EV2 c0,EV2 c1,EV2 c2,EV2 c0 SE,EV2 c1 SE,EV2 c2 SE,EV3 c0,EV3 c1,EV3 c2,EV3 c0 SE,EV3 c1 SE,EV3 c2 SE,EV1 r2,EV2 r2,EV3 r2,EV1 pv,EV2 pv,EV3 pv,Proj_x,Proj_y,#Samples
0,08-01-2010,2100.397466712118,2130.887130738453,2130.289780475764,750.3575418450861,249.5841771687229,363.2805665038221,-515.7988785878233,-0.001747704761423316,-0.0009747094576842111,522.1704170416473,0.0009456546250020007,0.00020775741334888456,-1939.7207011078463,0.0031040534427573697,-0.0016471906204524275,173.6844992038403,0.0003145439584528741,6.91043404906415e-05,-1649.5529415901692,0.002902642062898187,-0.0015299867463374594,252.80530192044068,0.000457832338224983,0.00010058435693358227,0.11344274328183024,0.7003279376554075,0.4865354506587337,1.5406500482346736e-07,5.22780116422698e-65,1.7772658683372075e-36,-60270.139473685,-2580734.6102880873,247.0
1,10-12-2010,2139.1487984992714,2144.0959008852183,2146.4014283378347,258.93404956098647,81.65474607837054,110.70405019426701,-2893.359255033048,0.004809946771989307,-0.0020582383713956924,182.8076878512937,0.000123025093008296,7.101548381796855e-05,-2612.610488020869,0.004422904559317937,-0.0019426699899263127,57.64832920961846,3.879591250317313e-05,2.2394703626735964e-05,-2504.6609920706105,0.004510544417594303,-0.0019036932787117261,78.1571658346964,5.2597856846698755e-05,3.036179173223369e-05,0.8319100351823447,0.9772138472372836,0.9593604819803424,3.7420871260417195e-171,0.0,1.701759670001283e-306,-51732.67927140649,-2580584.6663945457,442.0
2,12-09-2010,2142.301559497794,2142.111674017634,2144.2255007913745,115.12852537718885,104.64008365260048,115.05350304694498,-2129.3882111786224,0.00451728966217846,-0.0017568183091414141,81.40072009883929,2.0009035324782698e-05,3.1549508413371216e-05,-2195.790666661076,0.004488901255382129,-0.001781842321343964,73.98494971266385,1.8186171701005276e-05,2.8675284329036517e-05,-1947.0509365817306,0.004526347756438174,-0.0016871021040774283,81.34767614917229,1.9995996640832922e-05,3.152894949774657e-05,0.9950166347701842,0.9958364290173605,0.9950225417803672,3.083871404015294e-306,1.40145e-316,2.6353982356732282e-306,-53068.143117189575,-2580948.149411712,268.0
3,01-30-2011,2138.177795093692,2142.150163853159,2144.0580706537903,257.2212473069082,61.88978412331623,110.81919839790098,-2800.6991307265307,0.004008862107661052,-0.002003983606153472,181.15840611960084,0.00012280545366690604,7.071493576142596e-05,-2523.462242198908,0.0046123565461892516,-0.0019116157353692436,43.588369017931555,2.9548115080641725e-05,1.7014660158874394e-05,-2645.54062447274,0.004518491363776729,-0.0019575614009758814,78.0488764416173,5.2908544985084495e-05,3.0466272043576318e-05,0.7827168609914691,0.9863387542222295,0.9569272295375827,2.2556177520643972e-142,0.0,4.486623601889034e-292,-59136.3388421846,-2581777.64659521,429.0
4,04-03-2011,2136.7947610819137,2140.4039572806846,2143.3721106596904,385.7043269945686,91.39913252890761,137.44920130929665,-2539.3018739563295,0.004584607929048125,-0.0019150565216456653,272.6944373642969,9.973612178014275e-05,0.00010569011424874435,-2153.1825006670156,0.004600183385573121,-0.0017671636573098146,64.61953697736516,2.3634152832905356e-05,2.5045051567058005e-05,-2016.7530105898632,0.004581786445458152,-0.0017150279444196463,97.17711208808512,3.554186282323042e-05,3.76636215179997e-05,0.8745723385566574,0.9919067541533385,0.9816336406669873,3.881513720142145e-157,0.0,1.7496379734594892e-301,-51549.77523527057,-2580034.977207272,349.0
5,05-22-2011,2127.887578401246,2138.175698202149,2139.245638286272,444.1221627032676,120.96907197083897,167.6701546947168,-2119.172465693031,0.004052668388300724,-0.0017368518123080017,313.9559469622661,0.00016626584841178052,0.00012168334926762611,-2397.5055692322258,0.004491656111962848,-0.0018585535386060484,85.5146685600697,4.528714635719597e-05,3.314385786471786e-05,-2514.567640352934,0.004300708363867771,-0.0019000528597900713,118.52829382365378,6.277061327893618e-05,4.5939310642116754e-05,0.6711683154482788,0.9708466561636677,0.9425837962678041,6.192118944797923e-93,7.205026902165297e-293,6.072877373512157e-237,-66487.28620906657,-2580657.6679256307,383.0
6,07-21-2011,2135.8004048120556,2140.8400663383627,2143.3057448241743,372.06862876574854,134.8917672832108,150.0594129673279,-3550.4379464369304,0.004415118504732056,-0.0023027364241483975,262.7178057812834,0.00019076455470093607,0.00010201689395910488,-2722.3757684829816,0.004438580119279557,-0.0019842994305384297,95.24713017639667,6.916081047726554e-05,3.6985754925206385e-05,-2954.057530943671,0.004696765685031221,-0.0020808344850135364,105.95701078691168,7.69374649734818e-05,4.114454709884071e-05,0.6758686171448639,0.9333397050575376,0.9263426143577094,1.1322174828016104e-114,5.056341328041158e-274,5.7652806728546765e-264,-54282.000700771794,-2580679.6192234885,467.0
7,09-16-2011,2142.3341547647287,2142.830317949587,2145.2884929706124,200.1130014920424,81.22197356936432,93.84458308269203,-2804.1537666136455,0.004564699342931244,-0.002019400404226686,141.5043677316483,3.731108749100306e-05,5.4831369199564927e-05,-2663.34140147357,0.004540176564945931,-0.001964470681776037,57.4338695145032,1.514384442511597e-05,2.2254985866454137e-05,-2615.1894748251325,0.0045714127109289775,-0.001947462632168779,66.35959830268467,1.7497331127154493e-05,2.5713606532411887e-05,0.9775321426289529,0.9961736542426408,0.9949551727811576,2.036538869359053e-309,0.0,0.0,-57852.65748043787,-2580242.880296939,377.0
8,11-10-2011,2130.9936408853637,2140.791941424759,2141.188214085778,346.97603808207947,84.24668450681665,140.86406483840028,-3388.7777968911823,0.003682623242763775,-0.0022217925006577386,245.01740401787254,0.0001567356837049363,9.514875758740166e-05,-2896.1729993528725,0.004458943312291604,-0.002052092812051913,59.49086296872742,3.8055831662145984e-05,2.31023658175069e-05,-2917.5338613784425,0.004332046245652638,-0.0020576785748453556,99.47127091798069,6.363098049635446e-05,3.862814513696879e-05,0.6965664256661217,0.9784676028734633,0.9401008938344896,6.978749730274973e-116,0.0,5.8249020100762925e-272,-62454.34811136992,-2580445.9279746246,446.0
9,01-09-2012,2130.3577946988717,2139.3760454211365,2140.399192904213,470.2452405924026,149.0711742540535,223.0611576231012,-3345.5607029187922,0.004963487944837076,-0.0022335263977830153,332.5701708397382,0.00016224640975310496,0.00012879265771734768,-2670.921038965071,0.004590731673036684,-0.0019672033968062457,105.42717205706457,5.1433296358152307e-05,4.082821273648334e-05,-2527.06526729669,0.0046162348906713035,-0.0019124204901773297,157.75489233015972,7.696169754770361e-05,6.109288695319027e-05,0.7512621750682255,0.9617683537875963,0.9179541329692373,2.464366685188372e-125,1.7975666626060984e-292,2.5433869964489274e-224,-50839.46578748225,-2580642.4691085233,414.0
10,02-28-2012,2137.6080232775885,2140.1986278790546,2142.707478552449,407.5717522783671,99.2500580033448,143.91245890113197,-4108.25676914083,0.00505536663104559,-0.0025339806716963313,287.9246924605553,9.439680698608329e-05,0.00011177623361804165,-2762.0701886631896,0.004658570258778728,-0.0020043687218080338,70.11413884195748,2.298709004322866e-05,2.7219250617763885e-05,-2924.897662173359,0.004649659378747209,-0.002068245118365567,101.66541287201481,3.3331251564520784e-05,3.946787905873611e-05,0.9016661242357038,0.9921893296056716,0.9837596022769531,2.0165176929249537e-175,0.0,1.0004104174897e-310,-63612.96355905631,-2580060.220792881,349.0
11,04-29-2012,2137.669885836279,2140.4271404943092,2143.934973370517,220.38656649121472,59.683956629269844,66.08872261950678,-2358.146168809815,0.005007756774481657,-0.0018546796118396969,155.6934509271512,0.00010446188218880812,6.040481986158465e-05,-2522.7609047834003,0.004659802819904511,-0.0019117403678417602,42.16409974773969,2.828982975338133e-05,1.6358522691361e-05,-2645.2825858669207,0.004629164815274388,-0.0019598960410750913,46.68878623511047,3.1325649590184705e-05,1.811397785387558e-05,0.8663177303630639,0.9878712204153749,0.9852824839634937,1.0212856221462517e-208,0.0,0.0,-57343.42034823151,-2580844.0046284464,478.0
12,06-28-2012,2129.9538840316827,2137.731544433932,2140.4613657808786,551.6180048690863,181.40876668214304,233.21484726381624,-4441.75012812249,0.004069678465298244,-0.0026381515091543125,390.17916018882465,0.0001037706436409227,0.00015109847754509533,-2357.562078861639,0.004475596487233678,-0.0018425410561464795,128.31691425976467,3.4126704194834265e-05,4.96912504977253e-05,-3011.2758698234575,0.004445386653529339,-0.00209626886436416,164.9612094705946,4.3872488920895905e-05,6.388190387447122e-05,0.8420891988422831,0.9815979314443619,0.9702857860989932,4.850906164786617e-143,2.807525949408164e-308,1.9124899597012196e-271,-58210.92543030043,-2580368.2755910135,357.0
13,08-18-2012,2132.4164350123065,2137.154925628041,2140.573667386145,282.78350026313313,99.60325339334562,128.31661942713453,-3024.2660764800376,0.003840587823557299,-0.0020846200783722047,199.7697566342869,0.0001222383212079696,7.75184446553974e-05,-3236.745770494677,0.004238690018250568,-0.002177732441516755,70.36378597710554,4.305532136891045e-05,2.7303888941487135e-05,-3107.0165761521907,0.0043376646422705716,-0.0021310006461414243,90.64807462684549,5.546719708632082e-05,3.517498281255559e-05,0.798021703505837,0.9737850240876618,0.9577243271709889,3.17377463804727e-143,0.0,4.0019986630719576e-282,-65020.068387441235,-2580403.67134467,412.0
14,10-17-2012,2129.0171283025993,2139.338878327946,2141.303084984276,388.52939829280336,137.13602802500847,179.26123964105474,-3555.5717281900997,0.005378752885342833,-0.0023237109939664396,274.22925782708796,0.00017716729128174226,0.00010659293111915434,-2918.9834376605395,0.004625254772952659,-0.0020641001670554096,96.7924469857276,6.253328249827285e-05,3.7623230709064485e-05,-2907.5812579532603,0.0047875114196132326,-0.002064081805618791,126.52498606265893,8.174214975382267e-05,4.918027066511198e-05,0.7416929643491715,0.9457544771139097,0.9144162497981154,3.3930908395604447e-130,5.748675800463106e-279,1.684942163722213e-235,-51824.21749726534,-2580577.472137386,442.0
15,12-10-2012,2139.9256828892303,2140.790748111659,2143.8594773801524,226.73470188586992,77.55085031407057,82.7643807019603,-2243.7687005871176,0.004533160180286216,-0.0018005817801648857,160.32140068907577,4.316206016865408e-05,6.212847206793907e-05,-2466.6197183350487,0.004530343931661546,-0.0018872200120108305,54.835280367621,1.4762867966594223e-05,2.1250015094768878e-05,-2229.7419222900153,0.0045705868245188045,-0.0017975096946290336,58.52170545989592,1.5755334979457893e-05,2.2678595168243484e-05,0.9689817521680995,0.9962911686873965,0.9958165746104917,3.037475989145103e-286,0.0,0.0,-57223.08910582229,-2580144.6500666603,381.0
16,02-06-2013,2135.7190603433737,2139.6633173999844,2141.1857997738125,301.98445301990637,96.7207294496542,157.72038293396065,-2854.7409669119825,0.004151693176723283,-0.002027178319212377,213.3388619012884,0.00013835643304848714,8.277369879221524e-05,-2631.693169619565,0.004401817158287115,-0.0019478746708013863,68.32898229264629,4.43133247247659e-05,2.6511075144326326e-05,-2633.1050870883155,0.004298907284737911,-0.0019467036839212644,111.42258039207249,7.226077165086983e-05,4.323103172966303e-05,0.7518642055557125,0.968662254235004,0.9184719751761314,4.181164403866742e-143,0.0,1.853966261128408e-256,-60007.67587539221,-2580507.384501444,472.0
17,04-07-2013,2137.6838465941587,2139.271962582109,2142.5824695103447,191.4916727340784,83.33926712504316,89.2760822836479,-2328.397103192246,0.0046754220671551905,-0.0018357016413628716,135.45889175491794,5.502181097405223e-05,5.2440980806748453e-05,-2007.6602706147469,0.004579578317128484,-0.0017098654998317668,58.95318894677128,2.3946092991928442e-05,2.282288751961538e-05,-1945.00070740922,0.004570508614829759,-0.001686661282960543,63.152820139377575,2.565193386104162e-05,2.444871492683609e-05,0.9590352187651225,0.9915133052906132,0.9902026684833105,1.4758616232366648e-258,0.0,0.0,-49123.537923179436,-2580201.3174705496,374.0
18,05-26-2013,2129.296562227676,2137.8716213809466,2140.278565917707,335.61504098705876,106.45392191326648,111.20750577586831,-3037.6990616600024,0.003869110182509086,-0.0020892566778545297,237.37793121012353,0.00014808119561380548,9.188779017803391e-05,-2878.7138566141293,0.004588721243590741,-0.0020471055837685166,75.29403830846077,4.6969956973123375e-05,2.9145939382294316e-05,-2750.184214745512,0.004374029723427226,-0.001993411179697303,78.65621152876575,4.906734921083215e-05,3.0447419540262823e-05,0.7684356671503096,0.9756707924719825,0.9713346875088986,1.6136432614573364e-115,1.1747373373306328e-291,7.782335318506535e-279,-66463.13908834149,-2580780.5666513937,363.0
19,07-26-2013,2126.1655650440725,2136.9810458443726,2139.6355400206676,404.2916705520477,123.09597778864101,168.13652032875794,-1904.0757609535967,0.0056158033864699185,-0.0016878838240499978,285.3905647058404,0.00020819234011856791,0.00011088213578350995,-2394.6516759230653,0.004664487217300594,-0.0018608610350908709,86.89377786623291,6.338898755941888e-05,3.376063846412303e-05,-2247.3331944645515,0.004709314476125791,-0.0018058018103024878,118.68801654700874,8.658287611723339e-05,4.6113580454930775e-05,0.6568533713985001,0.9436100522563327,0.8989886888370952,6.279681890948922e-109,7.00537504125028e-291,3.806105088115205e-232,-54388.53177111396,-2580766.618421885,467.0
20,09-07-2013,2142.36212557163,2141.8833670142203,2145.33518622675,102.10740012346366,91.51301137932958,108.02144582562066,-3401.93980197953,0.004583328314294132,-0.002251501677836042,69.52121036904472,0.0001562948251391059,2.8770021020867207e-05,-3311.289245878873,0.004590550704147408,-0.0022163464124358577,62.30787688173821,0.00014007809516441286,2.578492115050105e-05,-3421.6515511889966,0.004638187324489165,-0.0022615236592493405,73.54786871990524,0.00016534739858398498,3.0436376436475593e-05,0.972751584543299,0.9772700329559179,0.9698401610381616,1.0175570898623595e-135,1.720712849277299e-142,6.296607972616821e-132,-71828.12290436348,-2579618.527515587,175.0
21,11-16-2013,2133.966363251686,2139.01304915972,2140.591690309144,307.89739358371844,90.82381242406244,141.4963322413933,-3119.085859632406,0.003998295665059929,-0.0021255055668537855,217.5004589467284,0.00013865464131123935,8.440249407268144e-05,-2890.495796933441,0.0043719933436598135,-0.0020472529509114193,64.15845439806851,4.090045384146306e-05,2.4897113290099723e-05,-2877.8106161416017,0.004360695211614843,-0.0020426951886041355,99.9538087788776,6.371967935627175e-05,3.878773770802679e-05,0.7578547886201474,0.9749634326876293,0.9410484183010992,2.801919812144248e-137,0.0,7.01749664861011e-273,-62383.28903211692,-2580403.3424109514,445.0
22,01-14-2014,2135.6794142481576,2140.8258091214084,2142.7180390912226,349.8523056495067,99.30176862707829,145.19160782154464,-3734.575574844149,0.004567245617048244,-0.002377464396506994,247.41077677930963,0.00012288624837993598,9.582308973532142e-05,-2359.067920928376,0.0045072738553482376,-0.0018450343396599388,70.2248557887112,3.487992391937887e-05,2.7198340935221636e-05,-2355.4226937915537,0.00450928987370692,-0.0018444001820735055,102.67752389476325,5.099881205103542e-05,3.976737680567887e-05,0.8299222803283669,0.9811507822513692,0.9605668461511572,7.071040747143605e-159,0.0,5.228432926614885e-289,-50457.92643301034,-2580585.998146814,413.0
23,03-05-2014,2139.2092146712203,2140.094841666263,2142.8340774101307,247.2265328085929,80.15609253245117,101.09800025961064,-2914.752293161353,0.0046957934979097605,-0.0020639922793825828,174.67845517760122,5.6843702212162866e-05,6.779105408174932e-05,-2635.6799190249203,0.00464243429058331,-0.0019549838982620025,56.63446498876261,1.842993550345523e-05,2.1979299479381097e-05,-2697.1992520937292,0.004592516721747559,-0.0019787677470387583,71.43101634874246,2.3245015636941088e-05,2.7721700924641863e-05,0.9556539398849269,0.9949945411841947,0.9919230976893637,1.5107149715110119e-232,0.0,0.0,-62828.65322779781,-2580123.4076827397,345.0
24,05-05-2014,2137.9259034814604,2139.672965736322,2142.8307642524333,195.72385139930873,65.15805695504568,77.8083727976943,-1747.744392617381,0.005011217280259765,-0.0016182946107013117,138.2768859709886,9.11106597250001e-05,5.3644012600475896e-05,-2465.4266727121712,0.004695831524582567,-0.0018900362514915913,46.03349641471367,3.033147729890987e-05,1.785852671163685e-05,-2436.2909087437583,0.004666369865876232,-0.001879307654017429,54.970814318305116,3.622027732973436e-05,2.1325726532258403e-05,0.8870385235569905,0.9858896372057196,0.9797576175488417,1.6480395311001813e-227,0.0,0.0,-57375.48011228434,-2580936.70463118,481.0
25,07-04-2014,2137.1033162290496,2139.4329112229907,2143.3881825100143,374.4423167141803,136.68244813730402,154.25052592505452,-2255.9740733422177,0.004279571343694322,-0.0017985303041379876,264.8104236680737,6.722219713105574e-05,0.00010258568224481501,-2009.896192740527,0.004511462051410456,-0.0017092665960812769,96.66358577430059,2.4538077196158948e-05,3.7446788376111634e-05,-2160.524822841683,0.004517609382942343,-0.0017693136281772275,109.08795640321915,2.7692007015376847e-05,4.225990154505415e-05,0.9230800271003008,0.9899697765220433,0.9873486193968,5.152846885506113e-205,0.0,0.0,-57433.59290775468,-2580140.286717267,369.0
26,08-24-2014,2129.263442860686,2136.2195485835905,2138.24382130819,323.72412789095796,141.71896730793023,152.15759403015085,-2694.0604664660996,0.003550849377585939,-0.0019489279207657879,228.47812675853544,0.00014274791453139206,8.882176221382509e-05,-3304.6629387607704,0.004056178843475056,-0.0021995976702324643,100.02246167939846,6.249174926980975e-05,3.888412179043335e-05,-3218.491111985129,0.004055291535973967,-0.0021669662969402573,107.38983925166242,6.709471848584103e-05,4.174821853416531e-05,0.7095643041834971,0.9428298199326508,0.9338778159621933,1.0689684002138376e-110,1.0699334375228282e-254,8.271671245544353e-242,-64732.38102297425,-2580319.72700114,411.0
27,10-23-2014,2139.0776499959065,2141.9269692405383,2143.3329003427125,295.4755314429388,112.10133032829253,172.99528692974428,-3270.716803729373,0.004671493192943013,-0.002201350661279815,208.6111490552147,0.00013966439155330658,8.103602392702373e-05,-2795.137132110512,0.00450064708977599,-0.0020143115333096477,79.14559698463368,5.298768400943125e-05,3.0744495296691e-05,-2813.135920574904,0.004620809443339774,-0.0020245270334025814,122.13784813691028,8.177083690362482e-05,4.744504610057149e-05,0.795182539693434,0.9601775655932965,0.9131141839215617,5.702455988995581e-152,9.8783287371732e-308,1.572170986424393e-233,-51675.95159966117,-2580577.1911058864,441.0
28,12-04-2014,2115.0020209074883,2145.406369298794,2140.6596112407587,506.46318146483134,93.47403146195612,136.69788271983174,-3708.6110174403857,0.002606525819932648,-0.0023154103040572485,348.2789202220249,0.0009895347556870572,0.0001407653309538874,-3130.7614151412854,0.004920115282960708,-0.0021551399757678237,64.27917356640124,0.00018263085308248403,2.597997930724213e-05,-3131.954920196884,0.004346036407417913,-0.002140886609218234,94.00286680781345,0.00026708221037682607,3.7993527280894715e-05,0.5729371896340107,0.9710725108033353,0.9393378052173723,1.1554308270889862e-38,2.4596372841663005e-157,1.0814838804552668e-124,-69131.82273005853,-2579855.333285485,206.0
29,02-12-2015,2142.0599216416276,2141.542334011509,2143.619462535081,68.5592572457863,62.21604157089247,88.73728960130167,-2620.0136346930703,0.004653702882112648,-0.0019499267311962575,48.42993400542762,3.2428371285655346e-05,1.8792792344321663e-05,-2630.907639397365,0.004687784127815224,-0.001954712547498786,43.9491165511781,2.9428044833561404e-05,1.70540521688532e-05,-2669.395001449696,0.0046096649711728135,-0.001968681184404111,62.68360031680024,4.197253426707148e-05,2.432379701397202e-05,0.9844615923733435,0.9873119708108723,0.9740853500254639,0.0,0.0,0.0,-60095.600766720076,-2580777.054539914,471.0
30,04-14-2015,2134.716401270588,2139.878233183904,2143.116675476256,255.45644444999752,80.81771540568941,76.36467651475273,-2442.664372415751,0.005167804613744513,-0.0018898798952229853,180.63368736228554,6.38750535782481e-05,6.999111548576546e-05,-2182.530764078201,0.004616382524021401,-0.0017786972006791635,57.14634433809685,2.0207890674766134e-05,2.2142804282874644e-05,-1851.5668283948125,0.00459717233356901,-0.0016512559725417228,53.99759294695706,1.909444020630368e-05,2.092274048707105e-05,0.9512699385840078,0.9936869322904077,0.9942296415307175,1.4230094319249687e-244,0.0,0.0,-51296.906350193545,-2580274.6452235444,374.0
31,06-02-2015,2117.1657847618326,2134.654857259038,2136.0943609013248,443.00320422465376,148.77239223162562,166.26575594324066,-1274.2039521895877,0.003039313497389044,-0.0013824991113161452,313.3205294109297,0.00019243442889757678,0.00012129669328401566,-2802.3176412501216,0.004278259425487364,-0.0020092879893698476,105.22146172131302,6.462465747832602e-05,4.073469233982688e-05,-2703.609674402307,0.0040695789786362735,-0.0019669108988617226,117.59390040128623,7.222353130867223e-05,4.552447072607408e-05,0.5038812593629803,0.948291147770643,0.9313394917262686,1.779168602018638e-57,3.7703458738107647e-239,2.2786240391308705e-216,-66635.3011171168,-2580773.6640638383,373.0
32,08-02-2015,2130.34826153269,2138.2247546571384,2141.1797275054105,458.65023435606383,134.67512655710763,175.3537926386537,-2499.656054319011,0.0038129330876293973,-0.0018798851182156903,323.79976072210934,0.00022817041287640652,0.00012578366902255337,-2611.875673234115,0.004387181157315435,-0.001939308585023876,95.07849443407726,6.699850327965123e-05,3.6934313504086734e-05,-2598.896739368228,0.004284866532212408,-0.0019331289231388064,123.79698481529789,8.723542313671645e-05,4.809033499367329e-05,0.49867502065952873,0.9334277511154891,0.8890483212962018,1.968844628538505e-70,5.589571910988502e-273,9.830340265053449e-222,-54424.98213981014,-2580740.6183531084,465.0
33,09-29-2015,2139.3914206105355,2141.3418074728384,2144.4067622135685,297.4821854650282,78.15068586221572,87.34281500262138,-2217.6276990922315,0.004493955810830117,-0.0017893644199174945,210.3599797669806,5.4523028216095076e-05,8.150961322544472e-05,-2563.5015971075377,0.00455892449116061,-0.0019256212952949811,55.26306279837387,1.4323587288804868e-05,2.1413155103639947e-05,-2599.492281298309,0.004584685692116984,-0.0019413351592239639,61.76313639763324,1.6008335959401303e-05,2.3931782865438767e-05,0.9515157613090177,0.9966239546294609,0.9958351751048302,2.5291960182901505e-244,0.0,0.0,-57848.55900973245,-2580209.1740194727,373.0
34,11-22-2015,2133.380562267813,2140.964535527276,2141.7819336252787,298.54296309694223,77.1898854268405,135.12580864759465,-3045.1907397184095,0.0038022359243150665,-0.0020922428879626255,210.88705511740505,0.00013129771876354494,8.184285805819328e-05,-2901.6718921733836,0.0045198890566978105,-0.0020556577849764135,54.5259799583031,3.394772987790233e-05,2.1160910211994257e-05,-2912.268646020352,0.004424284574163608,-0.002057936991013147,95.45119925267161,5.9427662395604424e-05,3.704352051182863e-05,0.761112232441586,0.9831129687407695,0.9486734514823189,2.8737231298860875e-138,0.0,1.5743879857826025e-285,-62450.813586801894,-2580396.3591732145,444.0
