,date,EV1 Pred,EV2 Pred,EV3 Pred,EV1 Conf,EV2 Conf,EV3 Conf,Elevation 1,Elevation 2,Elevation 3,EV1 c0,EV1 c1,EV1 c2,EV1 c0 SE,EV1 c1 SE,EV1 c2 SE,EV2 c0,EV2 c1,EV2 c2,EV2 c0 SE,EV2 c1 SE,EV2 c2 SE,EV3 c0,EV3 c1,EV3 c2,EV3 c0 SE,EV3 c1 SE,EV3 c2 SE,EV1 r2,EV2 r2,EV3 r2,EV1 pv,EV2 pv,EV3 pv,Proj_x,Proj_y,#Samples
0,08-01-2010,2524.33456212321,2524.2770331874317,2525.311580169323,0.1850459392135151,0.16639415981599032,0.21357534716213558,2524.33456212321,2524.2770331874317,2525.311580169323,614.842016744567,-0.0015918682054936882,-0.0015608872374794024,10.780720932569919,1.1440733704093755e-05,7.925493876367804e-06,610.3710117145115,-0.001568236782329435,-0.0015621055879133441,9.694073857575662,1.0287560378014704e-05,7.126640553616319e-06,611.8189397090982,-0.0016053325530885013,-0.0015650432852387772,12.442835685103335,1.3204605748302906e-05,9.147404764834143e-06,0.9948710512520721,0.9958114273537433,0.9932415037443131,0.0,0.0,0.0,113712.67646610322,-1343495.0663761199,313.0
1,10-02-2010,2525.0148143828633,2524.9331326605466,2525.855658067074,0.12989467465958196,0.12216105953423022,0.15448056906216212,2525.0148143828637,2524.9331326605466,2525.8556580670743,550.9982493569919,-0.0015313983865152044,-0.0016036349334725983,8.559427106477186,7.284201199537754e-06,6.316324549054718e-06,557.5483128637495,-0.0015359534385994966,-0.0015990961159036065,8.04981949470874,6.850517457534947e-06,5.940265844592783e-06,539.290063513514,-0.0015198218006866671,-0.001611964863407628,10.179517934206197,8.662922859749515e-06,7.511850761216686e-06,0.9952522827584728,0.995794777900358,0.9932977672083125,0.0,0.0,0.0,115775.20108453369,-1342820.1804201745,542.0
2,11-11-2010,2525.278242858591,2525.275146000374,2525.9020317053355,0.10841226252051699,0.10306161729114102,0.13170581808974655,2525.278242858591,2525.275146000374,2525.9020317053355,552.8954531523423,-0.0015993988981097124,-0.0016083678619544857,7.390160680385234,5.675022336211969e-06,5.488464926129808e-06,557.4490353728334,-0.0015981536291345818,-0.00160486646837924,7.025422162172301,5.394933806712316e-06,5.2175838653521294e-06,562.9558225646306,-0.001586585533428885,-0.001600221305471738,8.978017205765788,6.894362704839088e-06,6.667721402975887e-06,0.9964303200064686,0.9967631737644044,0.9946720078539708,0.0,0.0,0.0,117374.58726125142,-1343099.346710161,583.0
3,12-28-2010,2524.886950542432,2524.8733161817263,2525.479828804182,0.12727980734918803,0.1233380216544086,0.14861241656213162,2524.886950542432,2524.873316181726,2525.479828804182,566.3584004286242,-0.001615840702799945,-0.0015994918548849451,8.773629758067003,6.451963200201211e-06,6.5059509832035545e-06,568.0493177645783,-0.00161678815644876,-0.0015983057079433797,8.501915265447588,6.2521494451553115e-06,6.304465256183611e-06,573.1957907004958,-0.0016024921746501301,-0.0015936749720625062,10.244125502098186,7.5333382625370964e-06,7.596374615780467e-06,0.9952794542044514,0.9955654646916136,0.9934983201561403,0.0,0.0,0.0,118245.45736009142,-1342839.793395069,588.0
4,02-04-2011,2525.4386488051587,2525.33990865593,2526.213135313126,0.09983928350391494,0.09307932389822018,0.12626990537253427,2525.4386488051587,2525.33990865593,2526.213135313126,542.7622798963249,-0.0015603175895761768,-0.0016126122581463652,6.71175612574045,5.595082127511781e-06,5.003219613354333e-06,544.6899335320477,-0.0015597809290289308,-0.0016110566566673171,6.257313758957715,5.2162479868285595e-06,4.664459545194719e-06,544.6659408764492,-0.0015621303794352628,-0.0016119301865411611,8.488570642122305,7.076277653431587e-06,6.32773037791577e-06,0.9967314562886807,0.9971538945393664,0.9947845793072977,0.0,0.0,0.0,117557.91767333508,-1343243.7348747163,562.0
5,03-13-2011,2524.6588085666276,2524.5613919273114,2525.624944300697,0.1502356606513882,0.14064118975389922,0.18573989207809785,2524.658808566628,2524.561391927312,2525.624944300697,565.6651165342748,-0.0015448535988694784,-0.001593627586099221,10.191064521588068,7.752815938391379e-06,7.498273077779198e-06,565.832483729713,-0.0015466826457844098,-0.0015935904754576587,9.54023454190697,7.2576993557256585e-06,7.0194123165195e-06,573.2677375997862,-0.0015425931582113482,-0.0015884889611736655,12.59945352648247,9.584989272535108e-06,9.270291928014585e-06,0.9961985605181839,0.9966706551881698,0.9941733734062403,0.0,0.0,0.0,119857.87270420842,-1343219.5113943561,354.0
6,04-22-2011,2525.115434282492,2525.009886556812,2525.997427123729,0.11011616869791084,0.10280321099014553,0.12212094528509555,2525.115434282492,2525.009886556812,2525.997427123729,551.9031886890734,-0.0015691697025472092,-0.0016063406797762947,7.524493889800185,5.660717576654106e-06,5.566789484565873e-06,548.8216699769187,-0.0015594558640938136,-0.0016077064388326954,7.024782482845644,5.284781974070045e-06,5.197091768507787e-06,566.0509983402653,-0.0015957075642844473,-0.001598786043887795,8.344808191922933,6.277844476670806e-06,6.173676419152404e-06,0.996397375250252,0.9968426622975697,0.9956228491464232,0.0,0.0,0.0,116996.47366535044,-1343171.2484635548,596.0
7,05-31-2011,2524.1732014166428,2523.999127618982,2525.217345963228,0.10610707176186976,0.09756430125757733,0.12188143382498497,2524.1732014166428,2523.9991276189826,2525.2173459632286,579.6226516098645,-0.0015829673100723049,-0.0015862091872746989,7.354825501952763,5.359527610687299e-06,5.456383383869402e-06,576.4063521298528,-0.0015771659191636562,-0.0015879665677456488,6.762682251566509,4.928027488885003e-06,5.017085321472119e-06,589.2987353348051,-0.0015915755347346602,-0.001580535832364983,8.448227463311982,6.156299471546332e-06,6.2675542664779195e-06,0.996534414910347,0.997060726707076,0.9954416335509849,0.0,0.0,0.0,116946.74177205443,-1343040.8010019686,598.0
8,07-15-2011,2524.7226652750164,2524.5757434252123,2525.807457793281,0.12202093040113213,0.11355893250808405,0.13353039743121684,2524.722665275016,2524.575743425212,2525.807457793281,548.7859594885558,-0.001567438439467155,-0.0016082175739485201,8.368738677381188,6.2269582543765835e-06,6.197785174532001e-06,549.2408163594973,-0.0015614001228835168,-0.0016072412655642083,7.788377186750297,5.795126539476243e-06,5.767976575988568e-06,556.8250574533179,-0.0015844396155541077,-0.0016045275051176564,9.158109169568485,6.81430806795986e-06,6.782383274949974e-06,0.9955284708790644,0.9961079587115407,0.9946932328439834,0.0,0.0,0.0,117536.44086723603,-1343093.1373908997,598.0
9,08-23-2011,2524.6489137313374,2524.5790095938482,2525.43313183843,0.1190998657226851,0.11071489288108147,0.1298780858449246,2524.6489137313374,2524.5790095938482,2525.43313183843,581.3681303507437,-0.0016065931644854603,-0.0015873308408532619,8.302360671301436,5.9637966140967915e-06,6.15235470451464e-06,578.3511449605662,-0.0016054402823267558,-0.0015894240781334002,7.7178506189476135,5.543928192434156e-06,5.719211251368146e-06,598.9644164887172,-0.0016174146165933768,-0.001575761013970715,9.053702163661608,6.5035042979194e-06,6.709126392499444e-06,0.9957658703495431,0.9963408540373133,0.9949693137358291,0.0,0.0,0.0,117614.7271949987,-1343007.355297598,601.0
10,10-07-2011,2524.847854832178,2524.7959563363256,2525.538827611743,0.13812796041179878,0.13216537652449553,0.14921568632943238,2524.847854832178,2524.7959563363256,2525.538827611743,545.6811403742586,-0.0015735998846247799,-0.0016111613713564797,9.558132255104553,6.867719529822602e-06,7.086991271505153e-06,548.6294496980306,-0.0015743573928311693,-0.0016089939906192702,9.145535376073402,6.57125997387193e-06,6.781066389708039e-06,546.7551186629435,-0.0015745714651623315,-0.0016109612261147733,10.32537699261762,7.419001048778156e-06,7.655874041981517e-06,0.9942593183854145,0.9947372542549813,0.9933104148234305,0.0,0.0,0.0,117714.5847340167,-1342976.2606128755,607.0
11,11-16-2011,2524.747862617302,2524.633298230153,2525.5916006770176,0.1263793068925649,0.11855321229533616,0.15065437994746228,2524.747862617302,2524.6332982301533,2525.5916006770176,556.4366245744859,-0.0016176005365705877,-0.0016069290295835494,8.724910557832999,6.354798446677472e-06,6.4642451493798655e-06,552.2197165724831,-0.0016196044511775714,-0.0016101585433898299,8.184616604201846,5.961274736087453e-06,6.063943903212489e-06,576.6846120891717,-0.0016198227135078814,-0.0015926769850605807,10.400800752153211,7.575434960149447e-06,7.705904303100565e-06,0.9953647867295139,0.9959319241426846,0.9933784061019811,0.0,0.0,0.0,118172.89178861715,-1343021.2600736064,599.0
12,12-31-2011,2524.3726712172224,2524.2186508967848,2525.434064359996,0.13127985498049302,0.12234241707434726,0.15502106986304257,2524.3726712172224,2524.218650896785,2525.434064359996,551.084730201941,-0.0015876636477262626,-0.0016080150455496716,9.02611431087577,6.683445215678765e-06,6.687040963312335e-06,554.5248566498794,-0.0015891793473969491,-0.001605471810542579,8.411622954231024,6.2284410825386885e-06,6.231792034265027e-06,559.2225590933758,-0.0015851353056496112,-0.0016025254392899911,10.658435731731434,7.892108258813796e-06,7.896354276949613e-06,0.9948388858681266,0.9955117303729473,0.9927819639339633,0.0,0.0,0.0,118180.49282880378,-1342953.162831866,602.0
13,02-07-2012,2524.613742446664,2524.4039016541824,2525.7558319806944,0.10237872911206378,0.09175376415116504,0.1230463404639193,2524.613742446664,2524.4039016541824,2525.755831980694,546.6974568018009,-0.0015689537933158602,-0.0016098239470376222,6.849942382349665,5.737222282069043e-06,5.105817412105589e-06,550.5829582143662,-0.0015692136571440998,-0.0016067977007293505,6.139048640779214,5.1418077243012745e-06,4.575930671274019e-06,553.7272128190491,-0.0015592205944356208,-0.0016045890359641345,8.232768172140037,6.895418729654881e-06,6.136549584921102e-06,0.9966167006214157,0.9972752112922751,0.9950760909080687,0.0,0.0,0.0,117412.69158048996,-1343307.732121257,558.0
14,03-15-2012,2523.8573011656676,2523.6512111716524,2525.1063657894347,0.12372624393259515,0.11317482474686204,0.14914935275855382,2523.8573011656676,2523.651211171652,2525.1063657894347,583.8986460970355,-0.0015757070139319174,-0.00158215532896033,8.898483466336655,5.682382550463163e-06,6.573754314655022e-06,575.5341953758714,-0.0015745493114272793,-0.0015881279410345987,8.139617552493782,5.197786895116369e-06,6.013142150319235e-06,604.545986659221,-0.0015876241879647988,-0.0015687559340580122,10.726932357699159,6.849991178831987e-06,7.924520862032647e-06,0.9968704267486191,0.9973865067103623,0.9954642808423255,0.0,0.0,0.0,116234.86075081301,-1343021.9422034947,455.0
15,04-20-2012,2524.4693499217715,2524.1970387353135,2525.689406384137,0.152518542946761,0.14262757309078442,0.1612022911640247,2524.469349921771,2524.197038735314,2525.689406384137,532.1736822245875,-0.0015815950060957395,-0.0016216353568925977,10.03368954236222,7.607808668005747e-06,7.4185066267958725e-06,529.2385833637873,-0.001570685628389642,-0.0016226633549047452,9.382995411066346,7.114435175494063e-06,6.9374095483328325e-06,547.8862922967664,-0.0015984968076431971,-0.001612324369675875,10.604964562350327,8.040964490749837e-06,7.840884407532644e-06,0.9950126173416278,0.9956101209056868,0.9944549879847446,0.0,0.0,0.0,120765.72157330674,-1343403.1180668199,470.0
16,05-26-2012,2523.9649183974375,2523.8210712542564,2524.9976981139503,0.11620943334169287,0.10955929469017114,0.12684921456178894,2523.964918397437,2523.821071254256,2524.99769811395,588.891108269828,-0.0016029166737824784,-0.0015808990996603327,8.101191914133205,5.70703993316164e-06,5.968712588275143e-06,585.2809350966329,-0.0015945987652084513,-0.0015827520559874662,7.637597454345351,5.380451929464795e-06,5.627150245681702e-06,591.8479642648833,-0.0016036467948342893,-0.0015795305025732914,8.842912333118573,6.229559100125949e-06,6.515189705309639e-06,0.9963966875888846,0.9967820701855852,0.9957081683466409,0.0,0.0,0.0,116393.05956617084,-1342723.3868868956,593.0
17,07-02-2012,2524.9521200479885,2524.863838203701,2525.9811897663094,0.25323291457225977,0.11198460133582035,0.13643054555668518,2524.9521200479885,2524.863838203701,2525.9811897663094,549.6511525773412,-0.001540816833773238,-0.0016054151781972905,16.462193996627555,1.4329283219588962e-05,1.2287281527725981e-05,544.5737403127364,-0.001546600219942013,-0.0016096355655175118,7.279907649184084,6.336692335115292e-06,5.4336788158185626e-06,573.7272129698481,-0.0015581624719936368,-0.0015897742449854104,8.869092360334932,7.719975621594982e-06,6.619836623791706e-06,0.9807641517638509,0.9962026717512349,0.9943243094444452,0.0,0.0,0.0,115400.2882052526,-1343138.9740280493,524.0
18,08-11-2012,2524.873634078197,2524.764396942506,2525.510543733955,0.13785376457617732,0.13209127046179894,0.14684803133961022,2524.873634078197,2524.764396942506,2525.5105437339553,586.8805201655051,-0.001582058498634124,-0.001581247666873379,9.346853136880434,6.975877743390231e-06,6.9104271853562745e-06,580.7022146813615,-0.0015776560061482594,-0.0015853809188533837,8.956140657218056,6.684275591197729e-06,6.621560964653251e-06,598.7894860605438,-0.0015944987071155785,-0.0015739440004862203,9.956688426990377,7.4310187801768355e-06,7.361297901483939e-06,0.9951847486866056,0.9955766602768794,0.9945566290673301,0.0,0.0,0.0,119474.66684148122,-1343698.4448362282,518.0
19,09-17-2012,2525.084163469979,2524.99924477499,2525.6051491362095,0.12418063628448003,0.11931951586240837,0.14807427296900777,2525.084163469979,2524.99924477499,2525.6051491362095,545.2616165274192,-0.0016015647170700051,-0.0016140962443256406,8.785038425639481,5.815919380144021e-06,6.515823333537211e-06,540.348103559747,-0.001600405599743551,-0.0016175897221639408,8.441143185789805,5.588251965014255e-06,6.260757786918183e-06,556.8425184042092,-0.0015881372382925431,-0.0016046873867603744,10.475370531205474,6.93496232285321e-06,7.76953502394137e-06,0.995911093157101,0.9962280738366289,0.9941117613376489,0.0,0.0,0.0,117550.97139599697,-1341811.4668200868,577.0
20,10-24-2012,2525.294916508413,2525.2762604797613,2525.743047090098,0.1273105104710519,0.12443787470801068,0.13149685826265978,2525.294916508413,2525.2762604797617,2525.743047090098,551.4641222430093,-0.0016015808339070233,-0.0016096367957041126,8.608129923525738,6.6147647989618205e-06,6.388077893322586e-06,553.321403504731,-0.0016010594423419974,-0.0016081945449178407,8.413895984964453,6.465509173062454e-06,6.2439372332629244e-06,549.1455089449955,-0.0016033514557712832,-0.0016118515453061423,8.89119080799062,6.832277916346834e-06,6.598136871820652e-06,0.9955588694183147,0.9957509257228465,0.995275121265484,0.0,0.0,0.0,116406.23276773874,-1343830.0298117637,538.0
21,12-03-2012,2525.2164856904465,2525.198118822473,2525.6246463507828,0.1047308062721845,0.10160188783209076,0.11557277023856354,2525.2164856904465,2525.1981188224727,2525.6246463507828,554.83350486369,-0.001521462681431197,-0.0016000604692087764,6.936828626659065,6.315416515833217e-06,5.141253832702323e-06,555.6727940198607,-0.0015229828153581896,-0.0015995549389570922,6.729585201557498,6.126738285459427e-06,4.987654672199643e-06,561.4898282984941,-0.0015230047081122842,-0.0015955436231343315,7.654944419803703,6.969202357230106e-06,5.673487764450338e-06,0.9967235838304617,0.9969169138777698,0.9960018806529316,0.0,0.0,0.0,116968.4126446163,-1343358.7517019098,504.0
22,01-05-2013,2524.9457973576123,2524.8918480129896,2525.4854923908597,0.15683187091799747,0.1486181166589451,0.1774620570718797,2524.9457973576123,2524.8918480129896,2525.4854923908597,581.1760053892799,-0.001616870053064118,-0.0015885940188953517,11.349994395292084,7.020467231581558e-06,8.437896757246908e-06,578.6374039109173,-0.0016175238553729197,-0.001590501042198991,10.75556123410759,6.652784360196864e-06,7.99597886121348e-06,586.3603760885699,-0.0016111923719281961,-0.0015846393260624048,12.843010424787627,7.943962851601177e-06,9.547845773523396e-06,0.9947441499688671,0.9952845250687006,0.9932387024786676,0.0,0.0,0.0,117881.09783432857,-1342704.4838381936,463.0
23,02-10-2013,2525.692085960202,2525.628204021654,2526.20240163855,0.10505620810953842,0.09948622472555241,0.1292052637875131,2525.692085960202,2525.628204021654,2526.20240163855,542.2039948264119,-0.0015631976041960223,-0.0016134685538094784,7.0302749132725495,5.903555178056405e-06,5.2415186015895304e-06,541.1142432113966,-0.0015631469093410491,-0.0016142278783520011,6.657536213150136,5.590554120442661e-06,4.963618113439987e-06,550.1684887841752,-0.0015572340692752663,-0.001607397177880803,8.646309827978326,7.260593331801983e-06,6.4463757616213455e-06,0.9963689380883681,0.99674422855599,0.9944764087315154,0.0,0.0,0.0,117704.95051305025,-1343201.576211423,566.0
24,03-18-2013,2524.8898804159844,2524.821724871207,2525.411238977524,0.14087083434573228,0.13209058814101537,0.15958049744995917,2524.8898804159844,2524.821724871207,2525.411238977524,595.9074907826493,-0.001577115202836643,-0.0015741067021184376,10.121664128333698,6.427464934209217e-06,7.476784203373177e-06,590.985870294277,-0.0015770798908949447,-0.0015777170163974014,9.49079753724731,6.026851671314926e-06,7.010768605259558e-06,608.6633317680012,-0.0015800816872787215,-0.0015652576661758046,11.46596599733392,7.2811242746533955e-06,8.469808161811973e-06,0.9959418024512698,0.996437079518992,0.994784388391593,0.0,0.0,0.0,115697.91364302293,-1343036.3568770646,459.0
25,04-23-2013,2525.5695495330656,2525.519751185851,2526.0165106565123,0.14707343422518468,0.14327156241990016,0.15419096083865658,2525.5695495330656,2525.5197511858505,2526.016510656512,547.7932886431289,-0.0015901540060642978,-0.001611574476915591,9.657622498512348,7.47598758608442e-06,7.1439308695802095e-06,546.0518548721104,-0.0015878460205586437,-0.0016126319765807755,9.407971411781313,7.2827321108842655e-06,6.9592591136281815e-06,552.6874735066604,-0.0015924207463302261,-0.001608461833812709,10.124997082616797,7.837783316799143e-06,7.489656923746782e-06,0.9953624441206437,0.9955951210524224,0.9949015187545004,0.0,0.0,0.0,120518.7145802347,-1343412.470033655,458.0
26,05-29-2013,2524.620587264358,2524.5443882208006,2525.117369167396,0.11965215315330838,0.11305635017081173,0.12899010910231137,2524.620587264358,2524.5443882208006,2525.117369167396,601.840329289349,-0.00162266950097741,-0.0015734747010094424,8.375837615147871,5.829472936197731e-06,6.165582857987738e-06,596.4449766359967,-0.00161684460871294,-0.0015769251977618376,7.914121103848286,5.5081243104855e-06,5.825706234523808e-06,609.8651755043556,-0.001621508936543646,-0.0015677685224132652,9.029509117284068,6.2844197135773675e-06,6.64676050176598e-06,0.9963024806670105,0.9966915116300713,0.9956877644845272,0.0,0.0,0.0,116172.98358374386,-1342703.5554060698,591.0
27,07-05-2013,2525.6914469708413,2525.613075698063,2526.2301687771774,0.12475646245186435,0.11384748950744931,0.14723294390523053,2525.6914469708413,2525.613075698063,2526.230168777178,564.6557538670004,-0.0015320549861552258,-0.0015940281219645523,8.08194718419114,7.671283352993795e-06,6.015437907164821e-06,559.6170490975746,-0.0015278676409665837,-0.001597354744020061,7.375244369449626,7.000489865399009e-06,5.4894351006614965e-06,569.5090071561217,-0.001543553257248934,-0.001591821922514941,9.538013927525757,9.05336372476854e-06,7.099196422730237e-06,0.995268199161844,0.9960594105794258,0.9934450003580044,0.0,0.0,0.0,116140.23988623153,-1343240.5474503252,499.0
28,08-14-2013,2525.221938354238,2525.1899044169313,2525.659934520833,0.12697233973185068,0.1211066557172417,0.13978270103045898,2525.221938354238,2525.1899044169313,2525.6599345208333,585.0039900591189,-0.0015799503213038523,-0.001582719614006156,8.604104079457311,6.428766914724819e-06,6.35903360624446e-06,584.3075039035939,-0.0015795259895877143,-0.0015831771743341353,8.206624156944784,6.1317800638548e-06,6.065268193631736e-06,596.8537548076217,-0.0015831362507772006,-0.0015745022873057196,9.472180403329013,7.077371382874667e-06,7.000602613930555e-06,0.9958378537822737,0.9962122107255659,0.9949437260961548,0.0,0.0,0.0,119432.63679074676,-1343593.372763852,530.0
29,09-07-2013,2524.5588122716385,2524.502112403382,2524.9945672761464,0.13504882349693678,0.12545872560823915,0.14867895627625213,2524.5588122716385,2524.502112403382,2524.9945672761464,539.5428732795126,-0.0016836617963708158,-0.0016251452874085706,9.365291186190648,6.585288019054585e-06,6.944883126030086e-06,539.9143246592612,-0.0016832303657301501,-0.0016247887836004578,8.700242377146479,6.1176530179408105e-06,6.451712528331253e-06,543.1115416707971,-0.001680538062582605,-0.0016225395427284005,10.310506102403862,7.249924316999997e-06,7.645812439553243e-06,0.9977075502193289,0.9980200101930279,0.9972131320056415,0.0,0.0,0.0,115873.72912505764,-1342041.3640914497,282.0
30,11-07-2013,2524.8497100592526,2524.7627045936842,2525.507661225391,0.14612612631844515,0.13761880316645209,0.1731158160179856,2524.8497100592526,2524.762704593684,2525.507661225391,576.6672042928503,-0.0015957124348352425,-0.0015900282316875405,9.944591110799118,6.9763806837239855e-06,7.357953338833667e-06,575.1600645500832,-0.0015957899063422216,-0.001591092299249662,9.36562653872694,6.570222480519559e-06,6.929580341021936e-06,585.8792661896005,-0.001594544509963146,-0.0015835575177843046,11.781370303051187,8.264927466022384e-06,8.716977097553627e-06,0.9950996020831745,0.9956541440114721,0.9931041605618474,0.0,0.0,0.0,120277.28730319432,-1343635.3221672445,502.0
31,12-15-2013,2524.8868593358493,2524.7494083690653,2525.5877576102134,0.12173986568840359,0.11149185637172022,0.1516690952592992,2524.8868593358493,2524.7494083690653,2525.5877576102134,544.6098992748402,-0.0016137342673809428,-0.0016154992524932722,8.425776577852801,6.080840126186007e-06,6.234544756072588e-06,543.8149531562303,-0.001616861046476898,-0.0016162623152257052,7.716498344447008,5.568957630552188e-06,5.709723471076753e-06,553.6218654502327,-0.0016053207399901208,-0.0016085755758469353,10.497218008206735,7.575788876886241e-06,7.767281138030594e-06,0.9958406281573665,0.9965175753459121,0.9934974861107378,0.0,0.0,0.0,118033.63614192622,-1342016.7185846746,599.0
32,02-04-2014,2525.1322494517663,2525.014926353884,2525.7765898243792,0.12508443358180082,0.11714773601869648,0.14344433717230565,2525.1322494517663,2525.014926353884,2525.776589824379,566.3191227299496,-0.0016118616299553247,-0.001599355598347077,8.547735950817186,6.351569431835129e-06,6.32710759018026e-06,565.7530406007918,-0.0016108254741651758,-0.0015995990474702462,8.005375937280203,5.948557768530082e-06,5.925648048378196e-06,573.558108392516,-0.0016069092831737645,-0.0015940126120549116,9.802373346378989,7.283853322626788e-06,7.255800969814217e-06,0.99539768241242,0.9959589315495074,0.9939175024605368,0.0,0.0,0.0,118424.00193745813,-1343373.4172754602,606.0
